Date,Open,High,Low,Close,Adj Close,Volume
2016-08-22,27.215,27.275,26.9625,27.1275,24.8822,103280800
2016-08-23,27.1475,27.33,27.1325,27.2125,24.9602,85030800
2016-08-24,27.1425,27.1875,26.92,27.0075,24.7722,94700400
2016-08-25,26.8475,26.97,26.67,26.8925,24.6667,100344800
2016-08-26,26.8525,26.9875,26.5775,26.735,24.5222,111065200
2016-08-29,26.655,26.86,26.5725,26.705,24.4947,99881200
2016-08-30,26.45,26.625,26.375,26.5,24.3067,99455600
2016-08-31,26.415,26.6425,26.41,26.525,24.3296,118649600
2016-09-01,26.535,26.7,26.405,26.6825,24.4741,106806000
2016-09-02,26.925,27.0,26.705,26.9325,24.7034,107210000
2016-09-06,26.975,27.075,26.8775,26.925,24.6965,107521600
2016-09-07,26.9575,27.19,26.7675,27.09,24.8478,169457200
2016-09-08,26.8125,26.8175,26.31,26.38,24.1966,212008000
2016-09-09,26.16,26.43,25.7825,25.7825,23.6485,186228000
2016-09-12,25.6625,26.43,25.6325,26.36,24.1782,181171200
2016-09-13,26.8775,27.1975,26.81,26.9875,24.7538,248704800
2016-09-14,27.1825,28.2575,27.15,27.9425,25.6298,443554800
2016-09-15,28.465,28.9325,28.3725,28.8925,26.5011,359934400
2016-09-16,28.78,29.0325,28.51,28.73,26.3521,319547600
2016-09-19,28.7975,29.045,28.3125,28.395,26.0448,188092000
2016-09-20,28.2625,28.53,28.1275,28.3925,26.0425,138057200
2016-09-21,28.4625,28.4975,28.11,28.3875,26.0379,144012800
2016-09-22,28.5875,28.735,28.5,28.655,26.2833,124296000
2016-09-23,28.605,28.6975,27.8875,28.1775,25.8453,209924800
2016-09-26,27.91,28.3475,27.8875,28.22,25.8843,119477600
2016-09-27,28.25,28.295,28.085,28.2725,25.9325,98429600
2016-09-28,28.4225,28.66,28.3575,28.4875,26.1297,118564400
2016-09-29,28.29,28.45,27.95,28.045,25.7238,143548000
2016-09-30,28.115,28.3425,27.95,28.2625,25.9233,145516400
2016-10-03,28.1775,28.2625,28.07,28.13,25.8017,86807200
2016-10-04,28.265,28.5775,28.1575,28.25,25.9118,118947200
2016-10-05,28.35,28.415,28.1725,28.2625,25.9233,85812400
2016-10-06,28.425,28.585,28.2825,28.4725,26.1159,115117200
2016-10-07,28.5775,28.64,28.3775,28.515,26.1549,97433600
2016-10-10,28.755,29.1875,28.68,29.0125,26.6112,144944000
2016-10-11,29.425,29.6725,29.05,29.075,26.6685,256164000
2016-10-12,29.3375,29.495,29.1875,29.335,26.907,150347200
2016-10-13,29.1975,29.36,28.93,29.245,26.8245,140769600
2016-10-14,29.47,29.5425,29.2825,29.4075,26.9735,142608800
2016-10-17,29.3325,29.46,29.195,29.3875,26.9552,94499600
2016-10-18,29.545,29.5525,29.3625,29.3675,26.9368,98214000
2016-10-19,29.3125,29.44,28.45,29.28,26.8566,80138400
2016-10-20,29.215,29.345,29.0825,29.265,26.8428,96503200
2016-10-21,29.2025,29.2275,29.07,29.15,26.7373,92770800
2016-10-24,29.275,29.435,29.25,29.4125,26.9781,94154800
2016-10-25,29.4875,29.59,29.3275,29.5625,27.1157,192516000
2016-10-26,28.5775,28.925,28.3275,28.8975,26.5057,264536800
2016-10-27,28.8475,28.965,28.525,28.62,26.2512,138248000
2016-10-28,28.4675,28.8025,28.3625,28.43,26.0769,151446800
2016-10-31,28.4125,28.5575,28.3,28.385,26.0356,105677600
2016-11-01,28.365,28.4425,27.6325,27.8725,25.5656,175303200
2016-11-02,27.85,28.0875,27.8075,27.8975,25.5885,113326800
2016-11-03,27.745,27.865,27.3875,27.4575,25.3142,107730400
2016-11-04,27.1325,27.5625,27.0275,27.21,25.086,123348000
2016-11-07,27.52,27.6275,27.365,27.6025,25.4479,130240000
2016-11-08,27.5775,27.93,27.425,27.765,25.5977,97016800
2016-11-09,27.47,27.83,27.0125,27.72,25.5562,236705600
2016-11-10,27.7725,27.7725,26.4575,26.9475,24.844,228538000
2016-11-11,26.78,27.2175,26.6375,27.1075,24.9915,136575600
2016-11-14,26.9275,26.9525,26.02,26.4275,24.3646,204702000
2016-11-15,26.6425,26.92,26.54,26.7775,24.6873,129058000
2016-11-16,26.675,27.5575,26.65,27.4975,25.3511,235362000
2016-11-17,27.4525,27.5875,27.2075,27.4875,25.3419,110528000
2016-11-18,27.43,27.635,27.415,27.515,25.3672,113715600
2016-11-21,27.53,27.9975,27.5025,27.9325,25.7521,117058400
2016-11-22,27.9875,28.105,27.85,27.95,25.7683,103862000
2016-11-23,27.84,27.8775,27.5825,27.8075,25.6369,109705600
2016-11-25,27.7825,27.9675,27.7375,27.9475,25.766,45903600
2016-11-28,27.8575,28.1175,27.8475,27.8925,25.7153,108776000
2016-11-29,27.695,28.0075,27.5175,27.865,25.6899,114115200
2016-11-30,27.9,28.05,27.5675,27.63,25.4733,144649200
2016-12-01,27.5925,27.735,27.2575,27.3725,25.2359,148347600
2016-12-02,27.2925,27.5225,27.2125,27.475,25.3303,106112000
2016-12-05,27.5,27.5075,27.0625,27.2775,25.1483,137298000
2016-12-06,27.375,27.59,27.2975,27.4875,25.3419,104782000
2016-12-07,27.315,27.7975,27.29,27.7575,25.5908,119994800
2016-12-08,27.715,28.1075,27.65,28.03,25.842,108273200
2016-12-09,28.0775,28.675,28.0775,28.4875,26.2638,137610400
2016-12-12,28.3225,28.75,28.1225,28.325,26.114,105497600
2016-12-13,28.46,28.98,28.4375,28.7975,26.5496,174935200
2016-12-14,28.76,29.05,28.745,28.7975,26.5496,136127200
2016-12-15,28.845,29.1825,28.8075,28.955,26.6948,186098000
2016-12-16,29.1175,29.125,28.9125,28.9925,26.7294,177404400
2016-12-19,28.95,29.345,28.9375,29.16,26.8838,111117600
2016-12-20,29.185,29.375,29.17,29.2375,26.9553,85700000
2016-12-21,29.2,29.35,29.195,29.265,26.9806,95132800
2016-12-22,29.0875,29.1275,28.91,29.0725,26.8031,104343600
2016-12-23,28.8975,29.13,28.8975,29.13,26.8562,56998000
2016-12-27,29.13,29.45,29.1225,29.315,27.0267,73187600
2016-12-28,29.38,29.505,29.05,29.19,26.9115,83623600
2016-12-29,29.1125,29.2775,29.1,29.1825,26.9046,60158000
2016-12-30,29.1625,29.3,28.8575,28.955,26.6948,122345200
2017-01-03,28.95,29.0825,28.69,29.0375,26.7709,115127600
2017-01-04,28.9625,29.1275,28.9375,29.005,26.7409,84472400
2017-01-05,28.98,29.215,28.9525,29.1525,26.8769,88774400
2017-01-06,29.195,29.54,29.1175,29.4775,27.1765,127007600
2017-01-09,29.4875,29.8575,29.485,29.7475,27.4255,134247600
2017-01-10,29.6925,29.845,29.575,29.7775,27.4531,97848400
2017-01-11,29.685,29.9825,29.65,29.9375,27.6006,110354400
2017-01-12,29.725,29.825,29.5525,29.8125,27.4854,108344800
2017-01-13,29.7775,29.905,29.7025,29.76,27.437,104447600
2017-01-17,29.585,30.06,29.555,30.0,27.6582,137759200
2017-01-18,30.0,30.125,29.9275,29.9975,27.6559,94852000
2017-01-19,29.85,30.0225,29.8425,29.945,27.6075,102389200
2017-01-20,30.1125,30.1125,29.9325,30.0,27.6582,130391600
2017-01-23,30.0,30.2025,29.9425,30.02,27.6767,88200800
2017-01-24,29.8875,30.025,29.875,29.9925,27.6513,92844000
2017-01-25,30.105,30.525,30.07,30.47,28.0916,129510400
2017-01-26,30.4175,30.61,30.4,30.485,28.1054,105350400
2017-01-27,30.535,30.5875,30.4,30.4875,28.1077,82251600
2017-01-30,30.2325,30.4075,30.165,30.4075,28.0339,121510000
2017-01-31,30.2875,30.3475,30.155,30.3375,27.9694,196804000
2017-02-01,31.7575,32.6225,31.7525,32.1875,29.675,447940000
2017-02-02,31.995,32.3475,31.945,32.1325,29.6243,134841600
2017-02-03,32.0775,32.2975,32.04,32.27,29.7511,98029200
2017-02-06,32.2825,32.625,32.225,32.5725,30.0299,107383600
2017-02-07,32.635,33.0225,32.6125,32.8825,30.3158,152735200
2017-02-08,32.8375,33.055,32.805,33.01,30.4333,92016400
2017-02-09,32.9125,33.1125,32.78,33.105,30.6532,113399600
2017-02-10,33.115,33.235,33.0125,33.03,30.5837,80262000
2017-02-13,33.27,33.455,33.1875,33.3225,30.8546,92141600
2017-02-14,33.3675,33.7725,33.3125,33.755,31.2551,132904800
2017-02-15,33.88,34.0675,33.655,33.8775,31.3685,142492400
2017-02-16,33.9175,33.975,33.71,33.8375,31.3315,90338400
2017-02-17,33.775,33.9575,33.775,33.93,31.4171,88792800
2017-02-21,34.0575,34.1875,33.995,34.175,31.644,98028800
2017-02-22,34.1075,34.28,34.0275,34.2775,31.7389,83347600
2017-02-23,34.345,34.37,34.075,34.1325,31.6046,83152800
2017-02-24,33.9775,34.165,33.82,34.165,31.6347,87106400
2017-02-27,34.285,34.36,34.07,34.2325,31.6972,81029600
2017-02-28,34.27,34.36,34.175,34.2475,31.7111,93931600
2017-03-01,34.4725,35.0375,34.4,34.9475,32.3593,145658400
2017-03-02,35.0,35.07,34.69,34.74,32.1671,104844000
2017-03-03,34.695,34.9575,34.6475,34.945,32.3569,84432400
2017-03-06,34.8425,34.9425,34.65,34.835,32.2551,87000000
2017-03-07,34.765,34.995,34.6975,34.88,32.2968,69785200
2017-03-08,34.7375,34.95,34.705,34.75,32.1764,74828800
2017-03-09,34.685,34.6975,34.2625,34.67,32.1023,88623600
2017-03-10,34.8125,34.84,34.66,34.785,32.2088,78451200
2017-03-13,34.7125,34.8575,34.705,34.8,32.2227,69686800
2017-03-14,34.825,34.9125,34.71,34.7475,32.1741,61236400
2017-03-15,34.8525,35.1875,34.7575,35.115,32.5143,102767200
2017-03-16,35.18,35.255,35.065,35.1725,32.5676,76928000
2017-03-17,35.25,35.25,34.9725,34.9975,32.4055,175540000
2017-03-20,35.1,35.375,35.0575,35.365,32.7458,86168000
2017-03-21,35.5275,35.7,34.9325,34.96,32.3708,158119600
2017-03-22,34.9625,35.4,34.94,35.355,32.7366,103440800
2017-03-23,35.315,35.395,35.1525,35.23,32.6208,81385200
2017-03-24,35.375,35.435,35.0875,35.16,32.556,89582400
2017-03-27,34.8475,35.305,34.655,35.22,32.6116,94300400
2017-03-28,35.2275,36.01,35.155,35.95,33.2875,133499200
2017-03-29,35.92,36.1225,35.7975,36.03,33.3616,116760000
2017-03-30,36.0475,36.125,35.875,35.9825,33.3176,84829200
2017-03-31,35.93,36.0675,35.7525,35.915,33.2551,78646800
2017-04-03,35.9275,36.03,35.7625,35.925,33.2644,79942800
2017-04-04,35.8125,36.2225,35.7925,36.1925,33.512,79565600
2017-04-05,36.055,36.365,35.9525,36.005,33.3384,110871600
2017-04-06,36.0725,36.13,35.8625,35.915,33.2551,84596000
2017-04-07,35.9325,36.045,35.8175,35.835,33.181,66688800
2017-04-10,35.9,35.97,35.725,35.7925,33.1417,75733600
2017-04-11,35.735,35.8375,35.015,35.4075,32.7852,121517600
2017-04-12,35.4,35.5375,35.2525,35.45,32.8245,81400000
2017-04-13,35.4775,35.595,35.2625,35.2625,32.6509,71291600
2017-04-17,35.37,35.47,35.2175,35.4575,32.8315,66328400
2017-04-18,35.3525,35.51,35.2775,35.3,32.6856,58790000
2017-04-19,35.47,35.5,35.1125,35.17,32.5653,69313600
2017-04-20,35.305,35.73,35.29,35.61,32.9727,93278400
2017-04-21,35.61,35.67,35.4625,35.5675,32.9333,69283600
2017-04-24,35.875,35.9875,35.795,35.91,33.2505,68537200
2017-04-25,35.9775,36.225,35.9675,36.1325,33.4565,75486000
2017-04-26,36.1175,36.15,35.845,35.92,33.2597,80164800
2017-04-27,35.98,36.04,35.8275,35.9475,33.2852,56985200
2017-04-28,36.0225,36.075,35.8175,35.9125,33.2528,83441600
2017-05-01,36.275,36.8,36.24,36.645,33.931,134411600
2017-05-02,36.885,37.0225,36.71,36.8775,34.1463,181408800
2017-05-03,36.3975,36.8725,36.0675,36.765,34.0421,182788000
2017-05-04,36.63,36.785,36.4525,36.6325,33.9195,93487600
2017-05-05,36.69,37.245,36.69,37.24,34.482,109310800
2017-05-08,37.2575,38.425,37.2575,38.2525,35.4195,195009600
2017-05-09,38.4675,38.72,38.3625,38.4975,35.6463,156521600
2017-05-10,38.4075,38.485,38.0275,38.315,35.4773,103222800
2017-05-11,38.1125,38.5175,38.0775,38.4875,35.7842,109020400
2017-05-12,38.675,39.105,38.6675,39.025,36.2839,130108000
2017-05-15,39.0025,39.1625,38.7625,38.925,36.1909,104038800
2017-05-16,38.985,39.015,38.68,38.8675,36.1375,80194000
2017-05-17,38.4,38.6425,37.4275,37.5625,34.9241,203070800
2017-05-18,37.8175,38.335,37.7825,38.135,35.4564,134272800
2017-05-19,38.345,38.495,38.1575,38.265,35.5773,107843200
2017-05-22,38.5,38.645,38.2275,38.4975,35.7935,91865600
2017-05-23,38.725,38.725,38.3275,38.45,35.7493,79675600
2017-05-24,38.46,38.5425,38.1675,38.335,35.6424,76712000
2017-05-25,38.4325,38.5875,38.2575,38.4675,35.7656,76942400
2017-05-26,38.5,38.56,38.3275,38.4025,35.7051,87710400
2017-05-30,38.355,38.6075,38.3325,38.4175,35.7191,80507600
2017-05-31,38.4925,38.5425,38.095,38.19,35.5076,97804800
2017-06-01,38.2925,38.3325,38.055,38.295,35.6052,65616400
2017-06-02,38.395,38.8625,38.2225,38.8625,36.1328,111082800
2017-06-05,38.585,38.6125,38.365,38.4825,35.7795,101326800
2017-06-06,38.475,38.9525,38.445,38.6125,35.9004,106499600
2017-06-07,38.755,38.995,38.62,38.8425,36.1142,84278400
2017-06-08,38.8125,38.885,38.6,38.7475,36.0259,85003200
2017-06-09,38.7975,38.7975,36.505,37.245,34.6289,259530800
2017-06-12,36.435,36.5225,35.6275,36.355,33.8015,289229200
2017-06-13,36.79,36.8625,36.2875,36.6475,34.0734,136661600
2017-06-14,36.875,36.875,35.96,36.29,33.741,126124800
2017-06-15,35.83,36.12,35.5525,36.0725,33.5388,128661600
2017-06-16,35.945,36.125,35.55,35.5675,33.0693,201444400
2017-06-19,35.915,36.685,35.915,36.585,34.0153,130165600
2017-06-20,36.7175,36.7175,36.235,36.2525,33.7062,99600400
2017-06-21,36.38,36.5175,36.1525,36.4675,33.9061,85063200
2017-06-22,36.4425,36.675,36.28,36.4075,33.8503,76425200
2017-06-23,36.2825,36.79,36.2775,36.57,34.0014,141757600
2017-06-26,36.7925,37.07,36.345,36.455,33.8944,102769600
2017-06-27,36.2525,36.54,35.905,35.9325,33.4086,99047600
2017-06-28,36.1225,36.5275,35.79,36.4575,33.8968,88329600
2017-06-29,36.1775,36.2825,35.57,35.92,33.397,125997600
2017-06-30,36.1125,36.24,35.945,36.005,33.476,92096400
2017-07-03,36.22,36.325,35.775,35.875,33.3552,57111200
2017-07-05,35.9225,36.1975,35.68,36.0225,33.4923,86278400
2017-07-06,35.755,35.875,35.6025,35.6825,33.1762,96515200
2017-07-07,35.725,36.1875,35.725,36.045,33.5132,76806800
2017-07-10,36.0275,36.4875,35.8425,36.265,33.7178,84362400
2017-07-11,36.1825,36.4625,36.095,36.3825,33.827,79127200
2017-07-12,36.4675,36.545,36.205,36.435,33.8758,99538000
2017-07-13,36.375,37.1225,36.36,36.9425,34.3477,100797600
2017-07-14,36.9925,37.3325,36.8325,37.26,34.6429,80528400
2017-07-17,37.205,37.725,37.1425,37.39,34.7638,95174000
2017-07-18,37.3,37.5325,37.1675,37.52,34.8846,71475200
2017-07-19,37.62,37.855,37.4875,37.755,35.1031,83692000
2017-07-20,37.875,37.935,37.5475,37.585,34.9451,68974800
2017-07-21,37.4975,37.61,37.22,37.5675,34.9288,105010400
2017-07-24,37.645,38.11,37.475,38.0225,35.3518,85972800
2017-07-25,37.95,38.46,37.95,38.185,35.5029,75415600
2017-07-26,38.3375,38.4825,38.265,38.365,35.6703,63124000
2017-07-27,38.4375,38.4975,36.825,37.64,34.9962,129905200
2017-07-28,37.4725,37.5575,37.2975,37.375,34.7498,68854800
2017-07-31,37.475,37.5825,37.0325,37.1825,34.5708,79383600
2017-08-01,37.275,37.555,37.1025,37.5125,34.8777,141474400
2017-08-02,39.82,39.9375,39.04,39.285,36.5257,279747200
2017-08-03,39.2625,39.3025,38.755,38.8925,36.1607,108389200
2017-08-04,39.0175,39.35,38.9225,39.0975,36.3513,82239600
2017-08-07,39.265,39.73,39.1675,39.7025,36.9138,87481200
2017-08-08,39.65,40.4575,39.5675,40.02,37.209,144823600
2017-08-09,39.815,40.3175,39.7775,40.265,37.4368,104526000
2017-08-10,39.975,40.0,38.6575,38.83,36.2444,163217200
2017-08-11,39.15,39.6425,39.0175,39.37,36.7484,105028400
2017-08-14,39.83,40.0525,39.6875,39.9625,37.3015,88490800
2017-08-15,40.165,40.55,40.035,40.4,37.7098,117862000
2017-08-16,40.485,40.6275,40.0375,40.2375,37.5582,110686400
2017-08-17,40.13,40.1775,39.46,39.465,36.8371,111762400
2017-08-18,39.465,39.875,39.18,39.375,36.7531,109712400
2017-08-21,39.375,39.4725,38.7775,39.3025,36.6854,105474000
2017-08-22,39.5575,40.0,39.505,39.945,37.2851,86418400
2017-08-23,39.7675,40.1175,39.72,39.995,37.3318,77596400
2017-08-24,40.1075,40.185,39.6375,39.8175,37.1661,79275600
2017-08-25,39.9125,40.14,39.8175,39.965,37.3038,101920400
2017-08-28,40.035,40.5,39.9825,40.3675,37.6795,103864000
2017-08-29,40.025,40.78,40.0,40.7275,38.0155,118067600
2017-08-30,40.95,40.9725,40.6525,40.8375,38.1182,109078400
2017-08-31,40.91,41.13,40.87,41.0,38.2699,107140400
2017-09-01,41.2,41.235,40.9075,41.0125,38.2816,66364400
2017-09-05,40.9375,41.0625,40.14,40.52,37.8219,117874000
2017-09-06,40.6775,40.7475,40.13,40.4775,37.7822,86606800
2017-09-07,40.5225,40.56,40.09,40.315,37.6305,87714000
2017-09-08,40.215,40.2875,39.6325,39.6575,37.0168,114446000
2017-09-11,40.125,40.5125,39.9725,40.375,37.6865,126323200
2017-09-12,40.6525,40.99,39.6925,40.215,37.5372,286856000
2017-09-13,39.9675,39.99,39.4775,39.9125,37.2548,179629600
2017-09-14,39.7475,39.85,39.5225,39.57,36.9351,95042800
2017-09-15,39.6175,40.2425,39.5,39.97,37.3085,196458400
2017-09-18,40.0275,40.125,39.5,39.6675,37.0261,113077600
2017-09-19,39.8775,39.9425,39.61,39.6825,37.0401,83242400
2017-09-20,39.475,39.565,38.4575,39.0175,36.4194,211805600
2017-09-21,38.95,38.95,38.1875,38.3475,35.794,150046800
2017-09-22,37.885,38.0675,37.64,37.9725,35.444,186581600
2017-09-25,37.4975,37.9575,37.29,37.6375,35.1313,177549200
2017-09-26,37.945,38.48,37.9225,38.285,35.7357,146640000
2017-09-27,38.45,38.68,38.385,38.5575,35.99,102016800
2017-09-28,38.4725,38.57,38.175,38.32,35.7684,88022000
2017-09-29,38.3025,38.5325,38.0,38.53,35.9644,105199200
2017-10-02,38.565,38.6125,38.18,38.4525,35.892,74795200
2017-10-03,38.5025,38.7725,38.4775,38.62,36.0484,64921200
2017-10-04,38.4075,38.465,38.115,38.37,35.815,80655200
2017-10-05,38.545,38.86,38.5125,38.8475,36.2607,85135200
2017-10-06,38.7425,38.8725,38.64,38.825,36.2397,69630400
2017-10-09,38.9525,39.1825,38.8725,38.96,36.3657,65051600
2017-10-10,39.015,39.5,38.775,38.975,36.3797,62468000
2017-10-11,38.9925,39.245,38.9375,39.1375,36.5314,67622400
2017-10-12,39.0875,39.3425,38.9325,39.0,36.4031,64500400
2017-10-13,39.1825,39.32,39.1025,39.2475,36.6341,65576800
2017-10-16,39.475,40.0,39.4125,39.97,37.3085,96486000
2017-10-17,39.945,40.2175,39.8075,40.1175,37.4462,75989200
2017-10-18,40.105,40.1775,39.9,39.94,37.2805,65496800
2017-10-19,39.1875,39.27,38.755,38.995,36.3984,170336800
2017-10-20,39.1525,39.4375,38.99,39.0625,36.4614,95896400
2017-10-23,39.2225,39.4225,38.875,39.0425,36.4427,87937200
2017-10-24,39.0725,39.355,39.05,39.275,36.6598,71028800
2017-10-25,39.2275,39.3875,38.8175,39.1025,36.4987,84828400
2017-10-26,39.3075,39.4575,39.195,39.3525,36.7321,68002000
2017-10-27,39.8225,40.9,39.675,40.7625,38.0482,177816800
2017-10-30,40.9725,42.0175,40.93,41.68,38.9046,178803200
2017-10-31,41.975,42.4125,41.735,42.26,39.446,144187200
2017-11-01,42.4675,42.485,41.4025,41.7225,38.9443,134551200
2017-11-02,41.65,42.125,41.32,42.0275,39.229,165573600
2017-11-03,43.5,43.565,42.78,43.125,40.2534,237594400
2017-11-06,43.0925,43.7475,42.93,43.5625,40.6618,140105200
2017-11-07,43.4775,43.8125,43.4,43.7025,40.7924,97446000
2017-11-08,43.665,44.06,43.5825,44.06,41.1261,97638000
2017-11-09,43.7775,44.025,43.285,43.97,41.0421,117930400
2017-11-10,43.7775,43.845,43.5675,43.6675,40.9063,100582000
2017-11-13,43.375,43.625,43.35,43.4925,40.7424,67928400
2017-11-14,43.26,43.37,42.795,42.835,40.1264,99130000
2017-11-15,42.4925,42.58,42.095,42.27,39.5972,116632400
2017-11-16,42.795,42.9675,42.575,42.775,40.0702,94550000
2017-11-17,42.76,42.8475,42.41,42.5375,39.8477,87598000
2017-11-20,42.5725,42.64,42.39,42.495,39.8079,65049600
2017-11-21,42.695,43.425,42.695,43.285,40.548,100525200
2017-11-22,43.34,43.75,43.2625,43.74,40.9742,102355600
2017-11-24,43.775,43.875,43.6625,43.7425,40.9765,56106800
2017-11-27,43.7625,43.77,43.335,43.5225,40.7705,82867200
2017-11-28,43.575,43.7175,42.965,43.2675,40.5316,105715200
2017-11-29,43.1575,43.23,41.79,42.37,39.6908,166665600
2017-11-30,42.6075,43.035,42.11,42.9625,40.2459,166108800
2017-12-01,42.4875,42.9175,42.125,42.7625,40.0585,159037200
2017-12-04,43.12,43.155,42.4075,42.45,39.7658,130169600
2017-12-05,42.265,42.88,42.1,42.41,39.7283,109400800
2017-12-06,41.875,42.55,41.615,42.2525,39.5808,114240000
2017-12-07,42.2575,42.61,42.2275,42.33,39.6534,102693200
2017-12-08,42.6225,42.75,42.205,42.3425,39.6651,93420800
2017-12-11,42.3,43.2225,42.1975,43.1675,40.4379,141095200
2017-12-12,43.0375,43.0975,42.865,42.925,40.2107,77636800
2017-12-13,43.125,43.385,43.0,43.0675,40.3442,95273600
2017-12-14,43.1,43.2825,42.9125,43.055,40.3325,81906000
2017-12-15,43.4075,43.5425,43.115,43.4925,40.7424,160677200
2017-12-18,43.72,44.3,43.715,44.105,41.3161,117684400
2017-12-19,43.7575,43.8475,43.5225,43.635,40.8758,109745600
2017-12-20,43.7175,43.855,43.3125,43.5875,40.8313,93902400
2017-12-21,43.5425,44.005,43.525,43.7525,40.9859,83799600
2017-12-22,43.67,43.855,43.625,43.7525,40.9859,65397600
2017-12-26,42.7,42.8675,42.42,42.6425,39.9461,132742000
2017-12-27,42.525,42.695,42.4275,42.65,39.9531,85992800
2017-12-28,42.75,42.9625,42.62,42.77,40.0655,65920800
2017-12-29,42.63,42.6475,42.305,42.3075,39.6323,103999600
2018-01-02,42.54,43.075,42.315,43.065,40.3419,102223600
2018-01-03,43.1325,43.6375,42.99,43.0575,40.3349,118071600
2018-01-04,43.135,43.3675,43.02,43.2575,40.5222,89738400
2018-01-05,43.36,43.8425,43.2625,43.75,40.9836,94640000
2018-01-08,43.5875,43.9025,43.4825,43.5875,40.8313,82271200
2018-01-09,43.6375,43.765,43.3525,43.5825,40.8267,86336000
2018-01-10,43.29,43.575,43.25,43.5725,40.8173,95839600
2018-01-11,43.6475,43.8725,43.6225,43.82,41.0491,74670800
2018-01-12,44.045,44.34,43.9125,44.2725,41.473,101672400
2018-01-16,44.475,44.8475,44.035,44.0475,41.2623,118263600
2018-01-17,44.0375,44.8125,43.7675,44.775,41.9438,137547200
2018-01-18,44.8425,45.025,44.5625,44.815,41.9812,124773600
2018-01-19,44.6525,44.895,44.3525,44.615,41.7939,129700400
2018-01-22,44.325,44.445,44.15,44.25,41.452,108434400
2018-01-23,44.325,44.86,44.205,44.26,41.4613,130756400
2018-01-24,44.3125,44.325,43.3,43.555,40.8009,204420400
2018-01-25,43.6275,43.7375,42.6325,42.7775,40.0726,166116000
2018-01-26,43.0,43.0,42.515,42.8775,40.1662,156572000
2018-01-29,42.54,42.54,41.7675,41.99,39.3349,202561600
2018-01-30,41.3825,41.8425,41.175,41.7425,39.103,184192800
2018-01-31,41.7175,42.11,41.625,41.8575,39.2107,129915600
2018-02-01,41.7925,42.155,41.69,41.945,39.2927,188923200
2018-02-02,41.5,41.7,40.025,40.125,37.5878,346375200
2018-02-05,39.775,40.97,39.0,39.1225,36.6487,290954000
2018-02-06,38.7075,40.93,38.5,40.7575,38.1803,272975200
2018-02-07,40.7725,40.85,39.7675,39.885,37.363,206434400
2018-02-08,40.0725,40.25,38.7575,38.7875,36.3349,217562000
2018-02-09,39.2675,39.4725,37.56,39.1025,36.7793,282690400
2018-02-12,39.625,40.9725,39.3775,40.6775,38.2607,243278000
2018-02-13,40.4875,41.1875,40.4125,41.085,38.644,130196800
2018-02-14,40.76,41.885,40.72,41.8425,39.3565,162579600
2018-02-15,42.4475,43.2725,42.25,43.2475,40.678,204588800
2018-02-16,43.09,43.705,42.9425,43.1075,40.5463,160704400
2018-02-20,43.0125,43.565,42.855,42.9625,40.41,135722000
2018-02-21,43.2075,43.53,42.7525,42.7675,40.2265,149886400
2018-02-22,42.95,43.4875,42.9275,43.125,40.5628,123967600
2018-02-23,43.4175,43.9125,43.385,43.875,41.2682,135249600
2018-02-26,44.0875,44.8475,44.0525,44.7425,42.0842,152648800
2018-02-27,44.775,45.12,44.54,44.5975,41.9478,155712400
2018-02-28,44.815,45.155,44.5125,44.53,41.8843,151128400
2018-03-01,44.635,44.945,43.165,43.75,41.1507,195208000
2018-03-02,43.2,44.075,43.1125,44.0525,41.4352,153816000
2018-03-05,43.8025,44.435,43.63,44.205,41.5786,113605600
2018-03-06,44.4775,44.5625,44.0325,44.1675,41.5434,95154000
2018-03-07,43.735,43.9625,43.5675,43.7575,41.1577,126814000
2018-03-08,43.87,44.28,43.7675,44.235,41.6069,95096400
2018-03-09,44.49,45.0,44.3475,44.995,42.3217,128740800
2018-03-12,45.0725,45.5975,45.0525,45.43,42.7309,128828400
2018-03-13,45.6475,45.875,44.81,44.9925,42.3194,126774000
2018-03-14,45.08,45.13,44.4525,44.61,41.9596,117473600
2018-03-15,44.625,45.06,44.5175,44.6625,42.0089,90975200
2018-03-16,44.6625,44.78,44.405,44.505,41.8608,157618800
2018-03-19,44.33,44.3675,43.415,43.825,41.2212,133787200
2018-03-20,43.81,44.2,43.735,43.81,41.2071,78597600
2018-03-21,43.76,43.7725,42.815,42.8175,40.2736,148219600
2018-03-22,42.5,43.17,42.15,42.2125,39.7045,165963200
2018-03-23,42.0975,42.48,41.235,41.235,38.7851,164115200
2018-03-26,42.0175,43.275,41.61,43.1925,40.6263,150164800
2018-03-27,43.42,43.7875,41.73,42.085,39.5846,163690400
2018-03-28,41.8125,42.505,41.2975,41.62,39.1472,166674000
2018-03-29,41.9525,42.9375,41.725,41.945,39.4529,153594000
2018-04-02,41.66,42.235,41.1175,41.67,39.1942,150347200
2018-04-03,41.91,42.1875,41.22,42.0975,39.5963,121112000
2018-04-04,41.22,43.0025,41.1925,42.9025,40.3535,138422000
2018-04-05,43.145,43.5575,43.02,43.2,40.6333,107732800
2018-04-06,42.7425,43.12,42.05,42.095,39.594,140021200
2018-04-09,42.47,43.2725,42.4625,42.5125,39.9867,116070800
2018-04-10,43.25,43.5,42.8825,43.3125,40.7392,113634400
2018-04-11,43.0575,43.48,42.925,43.11,40.5487,89726400
2018-04-12,43.3525,43.75,43.26,43.535,40.9484,91557200
